6275,2008-02-02 13:30:44,116.36838,39.90484
6275,2008-02-02 13:30:45,116.36838,39.90484
6275,2008-02-02 13:30:46,116.36838,39.90484
6275,2008-02-02 13:30:47,116.36838,39.90484
6275,2008-02-02 13:30:48,116.36838,39.90484
6275,2008-02-02 13:30:49,116.36838,39.90484
6275,2008-02-02 13:30:50,116.36838,39.90484
6275,2008-02-02 13:30:51,116.36838,39.90484
6275,2008-02-02 13:30:54,116.36838,39.90484
6275,2008-02-02 13:30:56,116.36838,39.90484
6275,2008-02-02 13:30:57,116.36838,39.90484
6275,2008-02-02 13:30:58,116.36838,39.90484
6275,2008-02-02 13:30:59,116.36838,39.90484
6275,2008-02-02 13:31:00,116.36838,39.90484
6275,2008-02-02 13:31:01,116.36838,39.90484
6275,2008-02-02 13:31:02,116.36838,39.90484
6275,2008-02-02 13:31:03,116.36838,39.90484
6275,2008-02-02 13:31:04,116.36838,39.90484
6275,2008-02-02 13:31:05,116.36838,39.90484
6275,2008-02-02 13:31:06,116.36838,39.90484
6275,2008-02-02 13:31:07,116.36838,39.90484
6275,2008-02-02 13:31:08,116.36838,39.90484
6275,2008-02-02 13:31:09,116.36838,39.90484
6275,2008-02-02 13:31:10,116.36838,39.90484
6275,2008-02-02 13:31:11,116.36838,39.90484
6275,2008-02-02 13:31:12,116.36838,39.90484
6275,2008-02-02 13:31:13,116.36838,39.90484
6275,2008-02-02 13:31:14,116.36838,39.90484
6275,2008-02-02 13:31:15,116.36838,39.90484
6275,2008-02-02 13:31:16,116.36838,39.90484
6275,2008-02-02 13:31:17,116.36838,39.90484
6275,2008-02-02 13:31:18,116.36838,39.90484
6275,2008-02-02 13:31:19,116.36838,39.90484
6275,2008-02-02 13:31:20,116.36838,39.90484
6275,2008-02-02 13:31:21,116.36838,39.90484
6275,2008-02-02 13:31:22,116.36838,39.90484
6275,2008-02-02 13:31:23,116.36838,39.90484
6275,2008-02-02 13:31:24,116.36838,39.90484
6275,2008-02-02 13:31:25,116.36838,39.90484
6275,2008-02-02 13:31:26,116.36838,39.90484
6275,2008-02-02 13:31:27,116.36838,39.90484
6275,2008-02-02 13:31:28,116.36838,39.90484
6275,2008-02-02 13:31:29,116.36838,39.90484
6275,2008-02-02 13:31:30,116.36838,39.90484
6275,2008-02-02 13:31:31,116.36838,39.90484
6275,2008-02-02 13:31:32,116.36838,39.90484
6275,2008-02-02 13:31:33,116.36838,39.90484
6275,2008-02-02 13:31:34,116.36838,39.90484
6275,2008-02-02 13:31:35,116.36838,39.90484
6275,2008-02-02 13:31:36,116.36838,39.90484
6275,2008-02-02 13:31:37,116.36838,39.90484
6275,2008-02-02 13:31:38,116.36838,39.90484
6275,2008-02-02 13:31:39,116.36838,39.90484
6275,2008-02-02 13:31:40,116.36838,39.90484
6275,2008-02-02 13:31:41,116.36838,39.90484
6275,2008-02-02 13:31:42,116.36838,39.90484
6275,2008-02-02 13:31:43,116.36838,39.90484
6275,2008-02-02 13:31:44,116.36838,39.90484
6275,2008-02-02 13:31:45,116.36838,39.90484
6275,2008-02-02 13:31:46,116.36838,39.90484
6275,2008-02-02 13:31:49,116.36838,39.90484
6275,2008-02-02 13:31:51,116.36838,39.90484
6275,2008-02-02 13:31:52,116.36838,39.90484
6275,2008-02-02 13:31:53,116.36838,39.90484
6275,2008-02-02 13:31:54,116.36838,39.90484
6275,2008-02-02 13:31:55,116.36838,39.90484
6275,2008-02-02 13:31:56,116.36838,39.90484
6275,2008-02-02 13:31:57,116.36838,39.90484
6275,2008-02-02 13:31:58,116.36838,39.90484
6275,2008-02-02 13:31:59,116.36838,39.90484
6275,2008-02-02 13:32:00,116.36838,39.90484
6275,2008-02-02 13:32:01,116.36838,39.90484
6275,2008-02-02 13:32:03,116.36838,39.90484
6275,2008-02-02 13:32:04,116.36838,39.90484
6275,2008-02-02 13:32:05,116.36838,39.90484
6275,2008-02-02 13:32:06,116.36838,39.90484
6275,2008-02-02 13:32:07,116.36838,39.90484
6275,2008-02-02 13:32:08,116.36839,39.90485
6275,2008-02-02 13:32:09,116.36839,39.90487
6275,2008-02-02 13:32:10,116.3684,39.9049
6275,2008-02-02 13:32:11,116.3684,39.90495
6275,2008-02-02 13:32:12,116.3684,39.905
6275,2008-02-02 13:32:13,116.3684,39.90506
6275,2008-02-02 13:32:14,116.3684,39.90512
6275,2008-02-02 13:32:15,116.36839,39.90518
6275,2008-02-02 13:32:16,116.36838,39.90524
6275,2008-02-02 13:32:17,116.36836,39.9053
6275,2008-02-02 13:32:18,116.36833,39.90536
6275,2008-02-02 13:32:19,116.3683,39.90543
6275,2008-02-02 13:32:20,116.36826,39.90549
6275,2008-02-02 13:32:21,116.36823,39.90555
6275,2008-02-02 13:32:22,116.3682,39.90561
6275,2008-02-02 13:32:23,116.36818,39.90567
6275,2008-02-02 13:32:24,116.36816,39.90573
6275,2008-02-02 13:32:25,116.36813,39.9058
6275,2008-02-02 13:32:26,116.36811,39.90586
6275,2008-02-02 13:32:28,116.36807,39.90599
6275,2008-02-02 13:32:30,116.36804,39.90612
6275,2008-02-02 13:32:32,116.36801,39.90627
6275,2008-02-02 13:32:54,116.36797,39.90789
6275,2008-02-02 13:33:05,116.36793,39.90819
6275,2008-02-02 13:33:46,116.36784,39.90922
6275,2008-02-02 13:33:46,116.36784,39.90922
6275,2008-02-02 13:33:48,116.36783,39.90921
6275,2008-02-02 13:33:49,116.36783,39.90921
6275,2008-02-02 13:33:50,116.36784,39.90921
6275,2008-02-02 13:33:51,116.36785,39.90921
6275,2008-02-02 13:33:52,116.36787,39.9092
6275,2008-02-02 13:33:53,116.36788,39.90919
6275,2008-02-02 13:33:54,116.3679,39.90918
6275,2008-02-02 13:33:55,116.36792,39.90919
6275,2008-02-02 13:33:57,116.36798,39.90923
6275,2008-02-02 13:33:58,116.36801,39.90921
6275,2008-02-02 13:33:59,116.36804,39.9092
6275,2008-02-02 13:34:03,116.36812,39.90916
6275,2008-02-02 13:34:05,116.36812,39.90915
6275,2008-02-02 13:34:06,116.36812,39.90915
6275,2008-02-02 13:34:07,116.36812,39.90915
6275,2008-02-02 13:34:08,116.36812,39.90915
6275,2008-02-02 13:34:09,116.36812,39.90915
6275,2008-02-02 13:34:14,116.36811,39.90915
6275,2008-02-02 13:34:17,116.36811,39.90915
6275,2008-02-02 13:34:18,116.36811,39.90915
6275,2008-02-02 13:34:19,116.36811,39.90915
6275,2008-02-02 13:34:20,116.36811,39.90915
6275,2008-02-02 13:34:21,116.36811,39.90915
6275,2008-02-02 13:34:22,116.36811,39.90915
6275,2008-02-02 13:34:23,116.36811,39.90914
6275,2008-02-02 13:34:25,116.36811,39.90914
6275,2008-02-02 13:34:26,116.36812,39.90914
6275,2008-02-02 13:34:27,116.36813,39.90915
6275,2008-02-02 13:34:28,116.36816,39.90916
6275,2008-02-02 13:34:29,116.36819,39.90918
6275,2008-02-02 13:34:30,116.36823,39.9092
